Sales Opportunity Id,Opportunity Name,Account Name,Fiscal Period,Markets L2,Opportunity Type,Sales Stage,TCV (converted),Created Date,Close Date,TCV $M,Deal Cat,Cloud $M,ITO $M,ITOC $M,Cloud Capabilities,ITO Capabilities,ITOC Capabilities,Created M,created d,created y,Close M,Close d,Clode Y,Date Created,Date Closed,Days Active,Days start,Days end,Sln Start,Sln End,ITOC CAT,FTE Base,Add FTE,Total FTE,Resource Factor,Est FTE,21/07/2025,28/07/2025,04/08/2025,11/08/2025,18/08/2025,25/08/2025,01/09/2025,08/09/2025,15/09/2025,22/09/2025,29/09/2025,06/10/2025,13/10/2025,20/10/2025,27/10/2025,03/11/2025,10/11/2025,17/11/2025,24/11/2025,01/12/2025,08/12/2025,15/12/2025,22/12/2025,29/12/2025,05/01/2026,12/01/2026,19/01/2026,26/01/2026,02/02/2026,09/02/2026,16/02/2026,23/02/2026,02/03/2026,09/03/2026,16/03/2026,23/03/2026,30/03/2026,06/04/2026,13/04/2026,20/04/2026,27/04/2026,04/05/2026,11/05/2026,18/05/2026,25/05/2026,01/06/2026,08/06/2026,15/06/2026,22/06/2026,29/06/2026,06/07/2026,13/07/2026,20/07/2026,27/07/2026,03/08/2026,10/08/2026,17/08/2026,24/08/2026,31/08/2026,07/09/2026,14/09/2026,21/09/2026,28/09/2026,05/10/2026,12/10/2026,19/10/2026,26/10/2026,02/11/2026,09/11/2026,16/11/2026,23/11/2026,30/11/2026,07/12/2026,14/12/2026,21/12/2026,28/12/2026,04/01/2027,11/01/2027,18/01/2027,25/01/2027,01/02/2027,08/02/2027,15/02/2027,22/02/2027,01/03/2027,08/03/2027,15/03/2027,22/03/2027,29/03/2027,05/04/2027,12/04/2027,19/04/2027,26/04/2027,03/05/2027,10/05/2027,17/05/2027,24/05/2027,31/05/2027,07/06/2027,14/06/2027,21/06/2027,28/06/2027,05/07/2027,12/07/2027,19/07/2027,26/07/2027,02/08/2027,09/08/2027,16/08/2027,23/08/2027,30/08/2027,06/09/2027,13/09/2027,20/09/2027,27/09/2027,04/10/2027,11/10/2027,18/10/2027,25/10/2027,01/11/2027,08/11/2027,15/11/2027,22/11/2027,29/11/2027
OPX-0021485008,Apollo Vulnerability Management Phase1,Apollo,Q3-2026,UKI-Healthcare,New Work,03 - Qualify the Opportunity,64950.24811,4/24/2025,12/12/2025,0.064950248,E,0,0,0,0,0,0,4,24,2025,12,12,2025,24/04/2025,12/12/2025,232,15,24,03/11/2025,18/11/2025,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPX-0021507928,Apollo PAM Tool Selection,Apollo,Q3-2026,UKI-Healthcare,New Work,04A - Develop Solution,266296.0173,6/11/2025,12/12/2025,0.266296017,E,0,0,0,0,0,0,6,11,2025,12,12,2025,11/06/2025,12/12/2025,184,15,19,08/11/2025,23/11/2025,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPX-0021378088,AI Strategy,Apollo,Q3-2026,UKI-Healthcare,New Work,04A - Develop Solution,11.69104466,9/24/2024,12/16/2025,1.1691E-05,E,0,1.299E-06,1.299E-06,0,1,1,9,24,2024,12,16,2025,24/09/2024,16/12/2025,448,15,45,17/10/2025,01/11/2025,1,0.2,0,0.2,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPX-0021476668,FY26-Q3 Apollo Placeholder 2,Apollo,Q3-2026,UKI-Healthcare,New Work,02 - Validate Opportunity,1300.303967,4/4/2025,12/17/2025,0.001300304,E,0,0,0,0,0,0,4,4,2025,12,17,2025,04/04/2025,17/12/2025,257,15,26,06/11/2025,21/11/2025,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPX-0021476666,FY26-Q3 Apollo Placeholder 1,Apollo,Q3-2026,UKI-Healthcare,New Work,02 - Validate Opportunity,1300.303967,4/4/2025,12/17/2025,0.001300304,E,0,0,0,0,0,0,4,4,2025,12,17,2025,04/04/2025,17/12/2025,257,15,26,06/11/2025,21/11/2025,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPX-0021476670,FY26-Q3 Apollo Placeholder 3,Apollo,Q3-2026,UKI-Healthcare,New Work,02 - Validate Opportunity,1300.303967,4/4/2025,12/17/2025,0.001300304,E,0,0,0,0,0,0,4,4,2025,12,17,2025,04/04/2025,17/12/2025,257,15,26,06/11/2025,21/11/2025,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPX-0021351484,Apollo Cyber Security Framework,Apollo,Q3-2026,UKI-Healthcare,New Work,02 - Validate Opportunity,714454.0282,8/1/2024,12/19/2025,0.714454028,E,0,0,0,0,0,0,8,1,2024,12,19,2025,01/08/2024,19/12/2025,505,15,51,14/10/2025,29/10/2025,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPX-0021351496,Apollo Privileged Access Management - RBAC  Squad 1,Apollo,Q3-2026,UKI-Healthcare,New Work,03 - Qualify the Opportunity,190806.5782,8/1/2024,12/19/2025,0.190806578,E,0,0,0,0,0,0,8,1,2024,12,19,2025,01/08/2024,19/12/2025,505,15,51,14/10/2025,29/10/2025,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPX-0021471958,Apollo Cert Management Project,Apollo,Q3-2026,UKI-Healthcare,New Work,04B - Propose Solution,194850.7443,3/27/2025,12/19/2025,0.194850744,E,0,0,0,0,0,0,3,27,2025,12,19,2025,27/03/2025,19/12/2025,267,15,27,07/11/2025,22/11/2025,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPX-0021300714,Apollo Security Tool Optimization,Apollo,Q4-2026,UKI-Healthcare,New Work,04B - Propose Solution,129901.4315,4/19/2024,1/23/2026,0.129901432,E,0,0,0,0,0,0,4,19,2024,1,23,2026,19/04/2024,23/01/2026,644,15,65,04/11/2025,19/11/2025,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPX-0021351486,Apollo Incident Response Retainer,Apollo,Q4-2026,UKI-Healthcare,New Work,02 - Validate Opportunity,64951.18339,8/1/2024,1/23/2026,0.064951183,E,0,0,0,0,0,0,8,1,2024,1,23,2026,01/08/2024,23/01/2026,540,15,54,15/11/2025,30/11/2025,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPX-0021378090,ServiceNow Predictive Intelligence & GenAI,Apollo,Q4-2026,UKI-Healthcare,New Work,02 - Validate Opportunity,11.69104466,9/24/2024,2/16/2026,1.1691E-05,E,0,1.299E-06,1.299E-06,0,1,1,9,24,2024,2,16,2026,24/09/2024,16/02/2026,510,15,51,12/12/2025,27/12/2025,1,0.2,0,0.2,0.4,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPX-0021486430,Apollo Cyber Vault,Apollo,Q4-2026,UKI-Healthcare,New Work,02 - Validate Opportunity,64950.24811,4/27/2025,2/20/2026,0.064950248,E,0,0,0,0,0,0,4,27,2025,2,20,2026,27/04/2025,20/02/2026,299,15,30,06/01/2026,21/01/2026,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPX-0021486428,Apollo Cloud Security Assessment,Apollo,Q4-2026,UKI-Healthcare,New Work,02 - Validate Opportunity,64950.24811,4/27/2025,2/20/2026,0.064950248,E,0,0,0,0,0,0,4,27,2025,2,20,2026,27/04/2025,20/02/2026,299,15,30,06/01/2026,21/01/2026,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPX-0021486426,Apollo SOC Modernisation,Apollo,Q4-2026,UKI-Healthcare,New Work,02 - Validate Opportunity,64950.24811,4/27/2025,2/20/2026,0.064950248,E,0,0,0,0,0,0,4,27,2025,2,20,2026,27/04/2025,20/02/2026,299,15,30,06/01/2026,21/01/2026,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPX-0021471340,Lab Device Refresh,Apollo,Q4-2026,UKI-Healthcare,New Work,02 - Validate Opportunity,51960.19849,3/26/2025,2/28/2026,0.051960198,E,0,0,0,0,0,0,3,26,2025,2,28,2026,26/03/2025,28/02/2026,339,15,34,10/01/2026,25/01/2026,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPX-0021505530,ImmForm Technical Services - UK Wide Vaccination Supplies,Apollo,Q4-2026,UKI-Healthcare,New Work,02 - Validate Opportunity,649502.4811,6/5/2025,3/12/2026,0.649502481,E,0,0,0,0,0,0,6,5,2025,3,12,2026,05/06/2025,12/03/2026,280,15,28,28/01/2026,12/02/2026,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPX-0021476672,FY26-Q4 Apollo Placeholder 1,Apollo,Q4-2026,UKI-Healthcare,New Work,01 - Understand Customer,1300.303967,4/4/2025,3/17/2026,0.001300304,E,0,0,0,0,0,0,4,4,2025,3,17,2026,04/04/2025,17/03/2026,347,15,35,26/01/2026,10/02/2026,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPX-0021476676,FY26-Q4 Apollo Placeholder 3,Apollo,Q4-2026,UKI-Healthcare,New Work,01 - Understand Customer,1300.303967,4/4/2025,3/17/2026,0.001300304,E,0,0,0,0,0,0,4,4,2025,3,17,2026,04/04/2025,17/03/2026,347,15,35,26/01/2026,10/02/2026,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPX-0021476674,FY26-Q4 Apollo Placeholder 2,Apollo,Q4-2026,UKI-Healthcare,New Work,01 - Understand Customer,1300.303967,4/4/2025,3/17/2026,0.001300304,E,0,0,0,0,0,0,4,4,2025,3,17,2026,04/04/2025,17/03/2026,347,15,35,26/01/2026,10/02/2026,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPX-0021351494,Apollo Zero Trust,Apollo,Q4-2026,UKI-Healthcare,New Work,01 - Understand Customer,64951.54711,8/1/2024,3/19/2026,0.064951547,E,0,0,0,0,0,0,8,1,2024,3,19,2026,01/08/2024,19/03/2026,595,15,60,03/01/2026,18/01/2026,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPX-0021473288,Applus renewal 2026,APPLUS CAR TESTING SERVICE LIMITED - BCRS,Q2-2027,UKI-Ireland,Renewal,02 - Validate Opportunity,64056.45959,3/28/2025,8/27/2026,0.06405646,E,0,0.06405646,0.06405646,0,1,1,3,28,2025,8,27,2026,28/03/2025,27/08/2026,517,15,52,21/06/2026,06/07/2026,1,0.2,0,0.2,0.4,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPX-0021401544,APTIV-MX SRM Services Q2 FY26-jul,APTIV,Q2-2026,UKI-Cross Industry,Renewal,04B - Propose Solution,4000,11/6/2024,7/29/2025,0.004,E,0,0,0,0,0,0,11,6,2024,7,29,2025,06/11/2024,29/07/2025,265,15,27,17/06/2025,02/07/2025,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPX-0021447944,APTIV-MX Hardware Resale Q2 FY26 - Jul,APTIV,Q2-2026,UKI-Cross Industry,Renewal,04B - Propose Solution,2000,2/6/2025,7/29/2025,0.002,E,0,0.002,0.002,0,1,1,2,6,2025,7,29,2025,06/02/2025,29/07/2025,173,15,18,26/06/2025,11/07/2025,1,0.2,0,0.2,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPX-0021444388,APTIV-MX SRM-1864 EPS Master & Jr label,APTIV,Q2-2026,UKI-Cross Industry,New Work,04A - Develop Solution,19716,1/30/2025,8/28/2025,0.019716,E,0,0,0,0,0,0,1,30,2025,8,28,2025,30/01/2025,28/08/2025,210,15,21,23/07/2025,07/08/2025,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPX-0021444392,APTIV-MX SRM-1437 EPS red rabbit check,APTIV,Q2-2026,UKI-Cross Industry,New Work,05A - Negotiate,8667.6,1/30/2025,8/28/2025,0.0086676,E,0,0,0,0,0,0,1,30,2025,8,28,2025,30/01/2025,28/08/2025,210,15,21,23/07/2025,07/08/2025,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPX-0021447946,APTIV-MX Hardware Resale Q2 FY26 - Aug,APTIV,Q2-2026,UKI-Cross Industry,Renewal,04B - Propose Solution,2000,2/6/2025,8/28/2025,0.002,E,0,0.002,0.002,0,1,1,2,6,2025,8,28,2025,06/02/2025,28/08/2025,203,15,21,23/07/2025,07/08/2025,1,0.2,0,0.2,1,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPX-0021506192,APTIV-MX SRM Services Q2 FY26-aug,APTIV,Q2-2026,UKI-Cross Industry,New Work,04B - Propose Solution,4000,6/6/2025,8/28/2025,0.004,E,0,0,0,0,0,0,6,6,2025,8,28,2025,06/06/2025,28/08/2025,83,15,9,04/08/2025,19/08/2025,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPX-0021447948,APTIV-MX Hardware Resale Q2 FY26 - Sep,APTIV,Q2-2026,UKI-Cross Industry,Renewal,04B - Propose Solution,2000,2/6/2025,9/25/2025,0.002,E,0,0.002,0.002,0,1,1,2,6,2025,9,25,2025,06/02/2025,25/09/2025,231,15,24,17/08/2025,01/09/2025,1,0.2,0,0.2,1,0.2,0,0,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPX-0021506198,APTIV-MX SRM Services Q2 FY26-sep,APTIV,Q2-2026,UKI-Cross Industry,New Work,04B - Propose Solution,4000,6/6/2025,9/25/2025,0.004,E,0,0,0,0,0,0,6,6,2025,9,25,2025,06/06/2025,25/09/2025,111,15,12,29/08/2025,13/09/2025,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
